e_cblp,e_cp,e_cparhdr,e_maxalloc,e_sp,e_lfanew,NumberOfSections,CreationYear,FH_char0,FH_char1,FH_char2,FH_char3,FH_char4,FH_char5,FH_char6,FH_char7,FH_char8,FH_char9,FH_char10,FH_char11,FH_char12,FH_char13,FH_char14,MajorLinkerVersion,MinorLinkerVersion,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfHeaders,CheckSum,Subsystem,OH_DLLchar0,OH_DLLchar1,OH_DLLchar2,OH_DLLchar3,OH_DLLchar4,OH_DLLchar5,OH_DLLchar6,OH_DLLchar7,OH_DLLchar8,OH_DLLchar9,OH_DLLchar10,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,sus_sections,non_sus_sections,packer,packer_type,E_text,E_data,E_file,fileinfo,class,CompressionRatio,CodeDensity
80,2,4,65535,184,512,7,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,2,25,4096,4096,73728,1,1,1,1,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,8192,81920,4096,1,1,6,0,NoPacker,6.492424239902247,3.3263188526951555,5.973285154435122,0,0,9.126752336448597e-06,0.6355140186915887
144,3,4,65535,184,224,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,5326,4096,8192,0,1,1,6,1,6,1,6,1,1,15153,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,3,0,NoPacker,5.82920573536069,0.2990509103346658,5.022189725136459,1,0,0.00010850694444444444,0.3888888888888889
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,17418,4096,24576,1,1,1,5,1,0,0,5,1,1,91721,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.231875118943085,3.7777121536480114,6.44337508139817,1,0,2.2309477065857575e-05,0.3769409245047296
144,3,4,65535,184,264,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,95482,4096,151552,1,1,1,4,0,0,0,4,0,1,236737,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.654619259102846,3.2912259096352896,6.3685160375714265,1,0,4.683402023229674e-06,0.6905957287373549
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,140579,4096,147456,1,1,1,4,0,0,0,4,0,1,253856,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.197433731172433,1.7794298281259138,6.333444740185721,1,0,4.992212149047486e-06,0.7156835336874476
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,434487,4096,532480,0,1,1,6,1,6,1,6,0,1,740590,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.484320346343919,5.466869735443941,6.628181710692616,1,0,1.4112174855491329e-06,0.7442196531791907
144,3,4,65535,184,200,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,7,10,22898,8192,40960,0,1,1,5,2,5,2,4,0,1,1169404,2,0,0,0,0,1,0,0,1,0,0,0,262144,8192,1048576,4096,1,0,3,0,NoPacker,6.583587434397277,0.5095842685915475,7.990950638673148,1,0,8.65357323345956e-07,0.027026839922740898
144,3,4,65535,184,184,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,4096,4096,1,1,1,6,1,6,1,5,0,1,59161,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,3.593872240162347,1,0,0.0001953125,0.0
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,103599,4096,348160,0,1,1,5,0,9,0,5,0,1,435702,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.493527899869062,4.214641916770873,6.336317198855004,1,0,2.4322851805728518e-06,0.8356164383561644
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,221082,4096,516096,1,1,1,6,2,6,2,6,2,1,988613,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.444679259973524,1.3707601203505015,7.053046058923215,1,0,1.0678649535265172e-06,0.5385456533624932
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,152144,4096,167936,0,1,1,4,0,0,0,4,0,1,520095,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,5.415566637764889,3.674981118900616,6.051276080668933,1,0,2.063353196546772e-06,0.3380597877222231
144,3,4,65535,184,264,7,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,86261,4096,229376,1,1,1,4,0,0,0,4,0,1,377378,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,3,4,0,NoPacker,6.677081866035757,3.242619412305691,6.590479491569495,1,0,2.936754064467625e-06,0.6615919556432666
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,5467,4096,8192,1,1,1,6,2,6,2,6,2,1,11001,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.541458229095106,0.2990509103346658,4.778736669020943,1,0,0.00011488970588235294,0.35294117647058826
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,8,0,4632110,8192,4636672,0,1,1,4,0,0,0,4,0,1,5310201,3,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,6.024566611009023,0.0,5.78970317133941,1,0,1.8940312257564003e-07,0.8758727695888285
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,9529,4096,12288,1,1,1,6,2,6,2,6,2,1,38989,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.117179444753329,0.4619943813429501,5.1494570239083375,1,0,4.8828125e-05,0.35
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10,10,76681,4096,110592,1,1,1,6,2,6,2,5,1,1,140460,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.278251785524061,1.0507246898080216,5.97977213749474,1,0,7.370283018867925e-06,0.7622641509433963
144,3,4,65535,184,272,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,512817,4096,643072,0,1,1,4,0,0,0,4,0,1,658602,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.191906299639963,4.895459220762099,6.314497296434889,1,0,1.58826967548474e-06,0.8782495997560418
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,45139,4096,49152,0,1,1,6,1,6,1,6,1,1,84420,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,5120,4096,1,1,3,0,NoPacker,6.557843882549547,0.3193488039007212,6.451865112580652,1,0,1.953125e-05,0.88
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,58234,4096,73728,1,1,1,6,1,6,1,6,1,1,114795,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.151775493046524,1.3859029103782785,5.899549565580291,1,0,9.212853773584905e-06,0.6226415094339622
144,3,4,65535,184,192,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,0,4096,4096,1,1,1,4,0,0,0,4,0,1,26974,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,5.477554388145645,1,0,6.076810889645114e-05,0.0
144,3,4,65535,184,184,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,0,4096,4096,1,1,1,4,0,0,0,4,0,1,58010,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,5.499810250682091,0,0,5.8795860771401695e-05,0.0
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,64254,4096,139264,1,1,1,5,0,0,0,5,0,1,223628,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.60354824509602,4.009497286209506,6.056108795410492,1,0,4.574063231850117e-06,0.6159250585480094
144,3,4,65535,184,256,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,201584,4096,225280,0,1,1,4,0,0,0,4,0,1,346163,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.450820290411594,6.1156672841787065,6.52370588848472,1,0,3.33831855570986e-06,0.7383826514261297
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,12150,4096,16384,1,1,1,6,2,6,2,6,2,1,62928,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.097328639535166,0.335734743487675,5.6028747583343685,1,0,5.580357142857143e-05,0.5428571428571428
144,3,4,65535,184,256,5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,8,0,364278,4096,716800,1,1,1,4,0,0,0,4,0,1,828841,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.586493045455766,1.8568977103984543,6.695961826627924,1,0,1.2472684820243667e-06,0.8889332362126942
80,2,4,65535,184,256,9,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,99332,4096,102400,1,1,1,5,0,6,0,5,0,1,8829962,2,0,0,0,0,0,0,0,1,0,0,0,1048576,16384,1048576,4096,1,2,7,0,NoPacker,6.295638423428866,2.76862559555214,7.963520546039668,1,0,1.1349470161334988e-07,0.010808327424042537
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,16253,4096,20480,1,1,1,6,2,6,2,6,2,1,79199,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.3157285327272525,1.0891355179234647,5.910349370299228,1,0,4.340277777777778e-05,0.6222222222222222
144,3,4,65535,184,184,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,4096,4096,1,1,1,6,1,6,1,6,1,1,70114,2,1,0,1,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,6.217354594723975,1,0,1.6276041666666666e-05,0.0
144,3,4,65535,184,240,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,16241,4096,20480,1,1,1,4,0,0,0,4,0,1,352702,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.1136380573840805,1.648706687356138,5.656040279251089,1,0,2.835753176043557e-06,0.04646098003629764
144,3,4,65535,184,184,6,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5,10,43488,4096,49152,0,1,1,4,0,0,0,4,0,1,98150,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,4096,4096,1,1,5,0,NoPacker,5.591564403112942,2.1544584454134004,5.491389106102531,0,0,1.600922131147541e-05,0.6967213114754098
144,3,4,65535,184,176,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,4096,4096,1,1,1,4,0,0,0,4,0,1,411356,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,5.435032142586085,1,0,2.5490435988417145e-06,0.0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,25292,4096,32768,1,1,1,6,2,6,2,6,2,1,43226,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.104468587063739,1.943518043147062,5.995880420120503,1,0,2.5040064102564102e-05,0.6666666666666666
144,3,4,65535,184,272,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,63478,4096,110592,1,1,1,5,0,0,0,4,0,1,158105,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.622178888139579,2.52751781573215,6.371922506033416,0,0,7.050992779783394e-06,0.7256317689530686
144,3,4,65535,184,224,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,345597,4096,475136,1,1,1,4,0,0,0,4,0,1,771162,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.55833698024214,4.728317208076889,6.557227022024539,1,0,1.3071895424836602e-06,0.6157385620915032
144,3,4,65535,184,280,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,98660,4096,249856,1,1,1,5,0,10,0,5,0,1,367609,2,1,0,1,0,0,0,0,1,0,0,0,1048576,8192,1048576,4096,1,1,3,0,NoPacker,6.38058605208289,3.692038062003604,6.1308988915944544,1,0,3.2038959374599515e-06,0.7841086761501986
144,3,4,65535,184,264,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,15565,4096,24576,0,1,1,4,0,0,0,5,1,1,79792,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.256163923850232,2.7746505334407745,6.333938651302225,1,0,2.4841017488076313e-05,0.3942766295707472
144,3,4,65535,184,216,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,7085,4096,12288,1,1,1,6,2,6,2,6,2,1,165682,2,1,0,0,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.709800816129276,0.6486183129187144,6.471271973137613,1,0,6.065605590062111e-06,0.040372670807453416
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,46750,8192,49152,1,1,1,4,0,0,0,4,0,1,81941,3,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,6.079603948322883,0.0,6.224647238512582,0,0,2.1437146287086264e-05,0.8341622363231007
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,47944,16384,8192,1,1,1,4,0,0,0,4,0,1,104039,3,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,0,NoPacker,5.540709904574451,0.0,5.670007296422466,0,0,1.2535098275170477e-05,0.8920978740473325
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,20878,8192,24576,1,1,1,4,0,0,0,4,0,1,83517,3,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.670874292720845,0.0,6.2132926975226574,0,0,4.590525156077855e-05,0.5875872199779655
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,39372,4096,45056,0,1,1,4,0,0,0,5,1,1,103019,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,4096,4096,1,1,3,0,NoPacker,6.747049673653456,3.521138112123489,6.904544550763381,1,0,1.9604767879548305e-05,0.7427854454203262
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,186269,4096,204800,1,1,1,6,2,6,2,6,0,1,329595,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.356512380705551,3.196166176098412,6.8652013129169775,1,0,3.115031897926635e-06,0.6251993620414673
144,3,4,65535,184,216,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,12538,4096,28672,1,1,1,4,0,6,0,4,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.44010554949795,4.801003752715386,7.993143711664966,0,0,2.093538022732892e-07,0.005037889897904432
144,3,4,65535,184,256,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,118988,4096,131072,1,1,1,4,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,6.527562764155282,4.3600423315152925,6.286113879761566,1,0,6.103515625e-06,0.775
144,3,4,65535,184,256,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,479627,4096,528384,1,1,1,6,2,6,2,6,2,1,804800,2,1,1,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,2,4,0,NoPacker,6.337451892742993,4.847482894861808,6.2686551230846055,1,0,1.290948899078779e-06,0.6722022555459165
144,3,4,65535,184,248,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,145501,4096,241664,1,1,1,5,0,0,0,5,0,1,434009,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.498048556085378,3.936777366613421,6.7759607891026175,0,0,2.5430280343410505e-06,0.6002359930015868
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,130017,4096,184320,0,1,1,6,1,6,1,6,1,1,252346,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,5.489286229515093,4.681008432919778,5.582096102094403,1,0,5.139802631578947e-06,0.9105263157894737
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,322864,4096,1183744,1,1,1,6,2,6,2,6,2,1,1659891,2,1,0,0,0,0,0,0,1,0,0,0,262144,81200,1048576,4096,1,1,4,0,NoPacker,6.271412891101511,4.702766418208251,6.571574310833611,1,0,6.204336086404066e-07,0.7293519695044473
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,17750,4096,20480,1,1,1,6,2,6,2,6,2,1,132532,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.884554003258657,3.1717985763587357,5.980050493914393,1,0,1.122485632183908e-05,0.1781609195402299
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,155974,4096,241664,1,1,1,5,1,0,0,5,1,1,488646,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.519312093725868,5.299702178502985,6.44282714681134,1,0,2.0610057708161584e-06,0.48751854905193737
144,3,4,65535,184,176,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,4096,4096,0,1,1,5,0,8,0,4,10,1,84928,3,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,5.1847973239768175,1,0,4.820671037408407e-05,0.0
144,3,4,65535,184,248,4,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,0,301490,4096,573440,0,1,1,5,0,9,0,5,0,1,721987,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.522838172937627,2.4431312631364324,6.486471796050871,1,0,1.492501671601872e-06,0.8466902282930557
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,10590,8192,16384,1,1,1,4,0,0,0,4,0,1,0,3,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.201502084326592,0.0,4.104763984346704,0,0,0.00021701388888888888,0.5555555555555556
144,3,4,65535,184,168,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,4096,4096,1,1,1,4,0,0,0,4,0,1,55464,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,4.870851992314295,1,0,2.1929824561403507e-05,0.0
144,3,4,65535,184,216,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,4238,4096,8192,0,1,1,5,0,8,0,4,0,1,79962,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,5.740395927790177,0.0,4.6308845205380536,1,0,2.9151119402985074e-05,0.04477611940298507
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,87842,4096,94208,1,1,1,4,0,0,0,4,0,1,167748,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.372606469413961,1.623602871657955,6.246757005824358,0,0,6.781684027777777e-06,0.6111111111111112
144,3,4,65535,184,256,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,16331,4096,57344,1,1,1,5,0,0,0,4,0,1,97512,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.644768019868471,2.217042705307163,6.37364576948068,0,0,1.4051258992805756e-05,0.7122302158273381
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,456495,4096,557056,1,1,1,6,2,21315,20512,6,2,1,586289,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.9285002636906965,1.9528829109444,6.937845166275464,1,0,1.7238526037069727e-06,0.9629302736098853
144,3,4,65535,184,224,4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,10617,4096,32768,1,1,1,4,0,0,0,4,0,1,65505,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,1,Armadillov1xxv2xx,6.403443553519901,0.7146096439364377,5.100223628305505,0,0,1.5792798483891346e-05,0.45281111813013264
144,3,4,65535,184,200,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,7,10,22898,8192,40960,0,1,1,5,2,5,2,4,0,1,10378896,2,0,0,0,0,1,0,0,1,0,0,0,262144,8192,1048576,4096,1,0,3,0,NoPacker,6.583587434397277,0.5134905185915475,7.999642122266544,1,0,9.64935032854108e-08,0.00301368509460995
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,1203500,4096,1241088,1,1,1,6,2,6,2,6,2,1,1399222,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.630371462692292,5.088243009446891,6.711948928787769,1,0,7.406617368221463e-07,0.9154342055365946
144,3,4,65535,184,224,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,13961,4096,49152,0,1,1,6,1,6,1,6,1,1,235329,2,1,0,1,0,0,0,0,1,0,0,0,262144,69632,1048576,4096,1,1,3,0,NoPacker,6.281718122711632,0.7617548190370754,7.121846864577294,1,0,5.56445868945869e-06,0.23931623931623933
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,5678,4096,8192,1,1,1,6,2,6,2,6,2,1,67063,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.818352291793647,0.2990509103346658,4.877470097103456,1,0,0.00010850694444444444,0.3333333333333333
144,3,4,65535,184,192,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,4096,4096,1,1,1,5,1,0,0,5,1,1,110879,2,0,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,4.924337314956953,1,0,1.8385056625974408e-05,0.0
144,3,4,65535,184,240,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,5511,4096,8192,0,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,3.1091527727762984,0.0065636439272843,1.5254957280644093,1,0,4.053177691309987e-05,0.16601815823605706
144,3,4,65535,184,184,6,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5,10,122768,4096,126976,0,1,1,4,0,0,0,4,0,1,248717,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,4096,4096,1,1,5,0,NoPacker,5.776334739146693,3.870339977363004,5.605423051052972,0,0,5.336407103825137e-06,0.6530054644808743
144,3,4,65535,184,128,6,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,50,53133,4096,57344,1,1,1,1,0,0,0,3,10,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,5,0,NoPacker,6.413027717887587,3.0704453877767666,6.248966157193927,0,0,1.52587890625e-05,0.7578125
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,8,0,135678,8192,139264,0,1,1,4,0,0,0,4,0,1,175249,3,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.825295472807353,0.0,5.502651850286504,1,0,6.975446428571428e-06,0.9142857142857143
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,24199,4096,28672,1,1,1,6,2,6,2,6,2,1,81049,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.06142455405948,3.119333775919422,5.947546705689367,1,0,2.6393581081081083e-05,0.6486486486486487
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,171805,4096,270336,1,1,1,5,0,0,0,5,0,1,387140,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.6441117696229055,4.489654636657458,6.480437020218346,1,0,2.6731106453958344e-06,0.7048458149779736
144,3,4,65535,184,192,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,0,0,4096,4096,1,1,1,5,0,0,0,5,0,1,20245,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,6.352030645674383,1,0,0.00011013215859030837,0.0
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,8,0,661214,8192,663552,0,1,1,4,0,0,0,4,0,1,718019,3,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.728483629092002,0.0,5.660755802488658,1,0,1.497795245398773e-06,0.9815950920245399
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,8,0,221582,8192,229376,0,1,1,4,0,0,0,4,0,1,270510,3,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.893350039021803,0.0,5.685449196244375,0,0,4.359654017857143e-06,0.9464285714285714
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,53870,8192,57344,0,1,1,4,0,0,0,4,0,1,119396,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,5.329990120661985,0.0,5.525852230250256,0,0,1.0438413361169103e-05,0.5130688935281837
